idx,word,kana,pos,desc,group,lesson
5459,相互,そうご,名,相互,1,230
5460,代理人,だいりにん,名,代理人,1,230
5461,コメント,コメント,名,声明，评语，注释,1,230
5462,原作,げんさく,名,原著，原作,1,230
5463,スニーカー,スニーカー,名,旅游鞋，轻便运动鞋,1,230
5464,百薬の長,ひゃくやくのちょう,名,百药之王,1,230
5465,劉,りゅう,专,刘,1,230
5466,アップする,アップする,动3,提高，增高,1,230
5467,日中大学,にっちゅうだいがく,专,日中大学,1,230
5468,高原,たかはら,专,高原,1,230
5469,南警察署局,みなみけいさつしょ,专,南公安局,1,230
5470,警察署,けいさつしょ,名,公安局,1,230
5471,山下,やました,专,山下,1,230
5472,犯罪,はんざい,名,犯罪,1,230
5473,開幕,かいまく,名,开幕,1,230
5474,前夜祭,ぜんやさい,名,节日前夜的庆祝活动,1,230
5475,レオナルド・ダ・ヴィンチ,レオナルド・ダ・ヴィンチ,专,列奥纳多·达·芬奇,1,230
5476,当館,とうかん,名,该馆，本馆，这个馆,1,230
5477,館長,かんちょう,名,馆长,1,230
5478,儀式,ぎしき,名,仪式,1,230
5479,道理,どうり,名,道理，情理,1,230
5480,インターホン,インターホン,名,有线对讲机，内线电话,1,230
5481,大げさ,おおげさ,形2,夸大，夸张；小题大做,1,230
5482,従う,したがう,动1,遵守，遵从，服从；跟随,1,230
5483,ある程度,あるていど,熟语,某种程度，一定程度,1,230
5484,阪神・淡路大震災,はんしん・あわじだいしんさい,专,阪神·淡路大地震,3,230
5485,死者,ししゃ,名,死者，死人,3,230
5486,負傷者,ふしょうしゃ,名,受伤的人，负伤者,3,230
5487,地割れ,じわれ,名,地裂，地面崩裂,3,230
5488,火災,かさい,名,火灾,3,230
5489,スマトラ島,スマトラとう,专,苏门答腊岛,3,230
5490,インドネシア,インドネシア,专,印度尼西亚,3,230
5491,インド洋,インドよう,专,印度洋,3,230
5492,沿岸,えんがん,名,沿岸，沿海,3,230
5493,押し寄せる,おしよせる,动2,涌过来，蜂拥而至,3,230
5494,甚大,じんだい,形2,巨大，甚大，很大，非常大,3,230
5495,もたらす,もたらす,动1,造成，招致，带来，带去,3,230
5496,海底,かいてい,名,海底,3,230
5497,构造,プレート,名,板块（构造）；板，金属板；感光板，底片,3,230
5498,岩盤,がんばん,名,岩盘,3,230
5499,別,べつ,名,其他，另外,3,230
5500,押し合う,おしあう,动1,相互推挤，冲撞,3,230
5501,圧力,あつりょく,名,压力,3,230
5502,耐える,たえる,动2,承受，忍受，忍耐,3,230
5503,一気に,いっきに,副,一下子，一口气,3,230
5504,ずれる,ずれる,动2,错位，错开，移动；背离，偏离,3,230
5505,地層,ちそう,名,地层,3,230
5506,ゆがみ,ゆがみ,名,扭曲，歪曲，歪斜,3,230
5507,国土,こくど,名,国土,3,230
5508,境界,きょうかい,名,境界，边界，疆界,3,230
5509,位置する,いちする,动3,位于，位置,3,230
5510,科学技術,かがくぎじゅつ,名,科学技术，科技,3,230
5511,予知,よち,名,预测，预知，预先知晓,3,230
5512,高精度,こうせいど,名,高精度,3,230
5513,～棟,～とう,其他,～栋，～幢,3,230
5514,テーマパーク,テーマパーク,名,主题公园,3,230
5515,オープンする,オープンする,动3,开张，开业，开放,3,230
5516,悲劇,ひげき,名,悲剧,3,230
5517,打ち合う,うちあう,动1,对打，互打,3,230
5518,順序,じゅんじょ,名,顺序,3,230
5519,下車する,げしゃする,动3,下车,3,230
5520,卒業論文,そつぎょうろんぶん,名,毕业论文,3,230
5521,言い合う,いいあう,动1,互相说；各执一司；争论,3,230
5522,穴,あな,名,空，眼；洞穴；漏洞，缺点,3,230
5523,煮込む,にこむ,动1,炖，煮，熬,3,230
5524,重ねる,かさねる,动2,反复，多次；摞，叠放,3,230
5525,反抗する,はんこうする,动3,反抗,3,230
5526,あくまで,あくまで,副,到底，毕竟，终归,3,230
5527,代理,だいり,名,代理,3,230
5528,西,にし,名,西面，西，西方,3,230
5529,落第,らくだい,名,留级，落选，落第,3,230
5530,順序よく,じゅんじょよく,熟语,秩序井然，井井有条,3,230
5531,急落,きゅうらく,名,暴跌，快速下跌，快速降落,3,230
5532,遅れ,おくれ,名,迟缓，延迟，迟到,3,230
5533,団結する,だんけつする,动3,团结,3,230
5534,攻める,せめる,动2,进攻，攻击,3,230
5535,姿勢,しせい,名,态度，姿态；姿势,3,230
5536,克服する,こくふくする,动3,克服,3,230
5537,国産,こくさん,名,国产,3,230
5538,限度,げんど,名,限度，界限，范围,3,230
5539,手がかかる,てがかかる,熟语,麻烦，费事,3,230
5540,金本,かなもと,专,金本,1,231
5541,新設する,しんせつする,动3,新成立，新设，新设置，新开设,1,231
5542,海外事業部,かいがいじぎょうぶ,名,海外事业部,1,231
5543,慰める,なぐさめる,动2,安慰，宽慰；慰问，慰劳,1,231
5544,おまえ,おまえ,代,你,1,231
5545,頑固,がんこ,形2,犟，固执，顽固；顽症,1,231
5546,発つ,たつ,形1,出发，动身；离开,1,231
5547,度胸,どきょう,名,胆量，胆子,1,231
5548,気が変わる,きがかわる,熟语,改变主意，改变想法,1,231
5549,強情,ごうじょう,名,犟，固执，顽固，倔强,1,231
5550,第一印象,だいいちいんしょう,名,第一印象,1,231
5551,狂う,くるう,动1,打乱；发疯，疯狂；失常,1,231
5552,知り合い,しりあい,名,认识的人，朋友；结识,1,231
5553,陶器,とうき,名,陶瓷器，陶器,1,231
5554,拭く,ふく,动1,擦，抹，拭，擦拭,1,231
5555,定規,じょうぎ,名,尺子，规尺；尺度,1,231
5556,ファスナー,ファスナー,名,拉链，拉锁,1,231
5557,才能,さいのう,名,才能，才干，才华,1,231
5558,平等,びょうどう,名,平等，同等,1,231
5559,抽選,ちゅうせん,名,抽签，抓阄,1,231
5560,開会,かいかい,名,开幕，开会,1,231
5561,物語,ものがたり,名,故事，传说,1,231
5562,モーター,モーター,名,发动机，引擎,1,231
5563,組み立てる,くみたてる,动2,组装，安装，装配,1,231
5564,汚れ,よごれ,名,污渍，污垢，肮脏之处,1,231
5565,酢,す,名,醋,1,231
5566,おおざっぱ,おおざっぱ,形2,粗枝大叶，粗心大意，草率；大概，概略,1,231
5567,真相,しんそう,名,真相，实情,1,231
5568,宿,やど,名,旅馆，旅店,1,231
5569,真っ暗,まっくら,形2,漆黑，黑暗；暗淡,1,231
5570,四捨五入,ししゃごにゅう,名,四舍五入,1,231
5571,食う,くう,动1,吃；咬，叮；吃饭；侵占,1,231
5572,昇進,しょうしん,名,晋级，升级，高升,1,231
5573,思い切る,おもいきる,动1,决心，决意，下狠心,1,231
5574,締める,しめる,动2,系，束，系紧；结算,1,231
5575,支配する,しはいする,动3,统治，指使，支配；控制,1,231
5576,保証する,ほしょうする,动3,保证，担保，打保票,1,231
5577,掃除機,そうじき,名,吸尘器，除尘器,1,231
5578,吸い取る,すいとる,动1,摄取，吸收；吮吸,1,231
5579,キャッチフレーズ,キャッチフレーズ,名,广告词，宣传口号,1,231
5580,ずうずうしい,ずうずうしい,形1,厚脸皮，无耻，厚颜无耻,1,231
5581,そそっかしい,そそっかしい,形1,粗心大意，马大哈，马虎,1,231
5582,世間,せけん,名,社会，世上，世人，人世,1,231
5583,クモ,クモ,名,蜘蛛,3,231
5584,糸,いと,名,丝，丝线，线,3,231
5585,芥川龍之介,あくたがわりゅうのすけ,专,芥川龙之介,3,231
5586,蜘蛛の糸,くものいと,专,《蜘蛛丝》,3,231
5587,罪人,ざいにん,名,罪人，罪犯，犯人,3,231
5588,カンダタ,カンダタ,专,犍陀多,3,231
5589,はるか,はるか,形2,遥远，久远,3,231
5590,極楽,ごくらく,名,极乐世界，天堂,3,231
5591,欲,よく,名,贪欲，欲望，贪心,3,231
5592,再び,ふたたび,副,再次，再,3,231
5593,象徴,しょうちょう,名,象征,3,231
5594,支える,ささえる,动2,撑起，支撑；支持,3,231
5595,コガネグモ,コガネグモ,名,黄金蜘蛛,3,231
5596,束ねる,たばねる,动2,扎，束，捆；整顿,3,231
5597,ロープ,ロープ,名,绳子，绳索，缆绳,3,231
5598,直径,ちょっけい,名,直径,3,231
5599,輪,わ,名,环，圆圈,3,231
5600,ハンモック,ハンモック,名,吊床,3,231
5601,つり下げる,つりさげる,动2,挂，吊，悬挂,3,231
5602,自ら,みずから,副,亲自；自己,3,231
5603,ぶらんこ,ぶらんこ,名,秋千,3,231
5604,揺らす,ゆらす,动1,摇晃，晃动,3,231
5605,ナイロン,ナイロン,名,尼龙，锦纶,3,231
5606,伸縮,しんしゅく,名,伸缩,3,231
5607,性質,せいしつ,名,品质，性质,3,231
5608,試み,こころみ,名,尝试，试验,3,231
5609,皆無,かいむ,名,全无，毫无，完全没有,3,231
5610,難しさ,むずかしさ,名,困难，难度,3,231
5611,肉食,にくしょく,名,肉食；吃肉，食肉,3,231
5612,えさ,えさ,名,饵料，饵食；诱饵,3,231
5613,縄張り,なわばり,名,领地，地盘，势力范围,3,231
5614,共食い,ともぐい,名,自相残杀，同类相残，互相残食,3,231
5615,構造,こうぞう,名,构造，结构,3,231
5616,分解する,ぶんかいする,动3,分解；拆分，分析,3,231
5617,繊維,せんい,名,纤维,3,231
5618,欲を出す,よくをだす,熟语,露出贪欲,3,231
5619,手に入れる,てにいれる,熟语,获得，拿到,3,231
5620,～mm,～ミリ,其他,～毫米,3,231
5621,欲張り,よくばり,名,贪得无厌，贪心，贪欲，贪念,3,231
5622,公衆,こうしゅう,名,公众，公共，大家，普通人,3,231
5623,面前,めんぜん,名,面前，眼前,3,231
5624,老後,ろうご,名,老后，晚年,3,231
5625,熱っぽい,ねつっぽい,形1,发烧；热情,3,231
5626,だるい,だるい,形1,乏力；倦懒,3,231
5627,体温,たいおん,名,体温,3,231
5628,交代する,こうたいする,动3,换，更换，更替，换班，轮换,3,231
5629,研究会,けんきゅうかい,名,研讨会，研究会,3,231
5630,有人宇宙飛行,ゆうじんうちゅうひこう,名,载人宇宙飞行,3,231
5631,恐れ,おそれ,名,恐惧，害怕,3,231
5632,伝染する,でんせんする,动3,传染,3,231
5633,コピー用紙,コピーようし,名,复印纸,3,231
5634,欲が深い,よくがふかい,熟语,欲壑难填，贪欲很重,3,231
5635,進んで,すすんで,熟语,主动地，积极地，自愿地,3,231
5636,日数,にっすう,名,天数,3,231
5637,現地,げんち,名,现场；当地,3,231
5638,リーダー,リーダー,名,领导人，指挥者，指导者,3,231
5639,SC商事,エスシーしょうじ,专,SC商业公司,3,231
5640,フリーター,フリーター,名,自由职业者，无固定工作的人,3,231
5641,納品する,のうひんする,动3,交货，缴纳物品,3,231
5642,後半,こうはん,名,后半，后半部分,3,231
5643,運動能力,うんどうのうりょく,名,运动能力，体能,3,231
5644,体力,たいりょく,名,体力,3,231
5645,ノーマイカーデー,ノーマイカーデー,名,无车日,3,231
5646,台数,だいすう,名,台数,3,231
5647,そわそわ,そわそわ,副,慌张，心神不定，坐立不安,3,231
5648,告白する,こくはくする,动3,坦白，自白，告白,3,231
5649,文句,もんく,名,意见，异议，牢骚；词句，话语,3,231
5650,退社する,たいしゃする,动3,下班；辞职，退职,1,232
5651,落ち着く,おちつく,动1,稳定，沉着，安定,1,232
5652,励ます,はげます,动1,鼓劲，鼓励，激励,1,232
5653,お疲れ様です,おつかれさまです,熟语,您辛苦了,1,232
5654,祝日,しゅくじつ,名,节日，假日,1,232
5655,録音する,ろくおんする,动3,录音,1,232
5656,英文,えいぶん,名,英文，英语,1,232
5657,揺れ,ゆれ,名,晃动，摇晃，震动,1,232
5658,お姉ちゃん,おねえちゃん,名,姐姐,1,232
5659,停電する,ていでんする,动3,停电,1,232
5660,嫌う,きらう,动1,讨厌，厌烦,1,232
5661,美容師,びようし,名,美容师,1,232
5662,半人前,はんにんまえ,名,半个人，半吊子，半份儿,1,232
5663,ごめんなさい,ごめんなさい,熟语,不好意思,1,232
5664,ご苦労様です,ごくろうさまです,熟语,你辛苦了，给你添麻烦了,1,232
5665,しょうがない,しょうがない,熟语,不得了，无法，无奈，无可奈何,1,232
5666,夏物,なつもの,名,夏服，夏季用品,1,232
5667,人事異動,じんじいどう,名,人事变动，人员调动,1,232
5668,気がかり,きがかり,形2,担心，惦念，挂念,1,232
5669,否決する,ひけつする,动3,否决,1,232
5670,プライド,プライド,名,自尊心，自豪感,1,232
5671,傷つく,きずつく,动1,受伤，负伤；受损，受创,1,232
5672,トキ,トキ,名,朱鹮,3,232
5673,絶滅,ぜつめつ,名,灭绝，绝灭,3,232
5674,危機,きき,名,危机,3,232
5675,直面する,ちょくめんする,动3,直面，面临，面对,3,232
5676,朝鮮半島,ちょうせんはんとう,专,朝鲜半岛,3,232
5677,東アジア,ひがしアジア,专,东亚,3,232
5678,一帯,いったい,名,地带，一带,3,232
5679,分布する,ぶんぷする,动3,分布,3,232
5680,乱獲,らんかく,名,滥捕，乱捕,3,232
5681,悪化,あっか,名,恶化,3,232
5682,絶滅危惧種,ぜつめつきぐしゅ,名,濒危物种，濒临灭绝物种,3,232
5683,野生,やせい,名,野生,3,232
5684,生息する,せいそくする,动3,栖息，生息,3,232
5685,陝西省,せんせいしょう,专,陕西省,3,232
5686,西安,せいあん,专,西安,3,232
5687,洋県,ようけん,专,洋县,3,232
5688,生息地,せいそくち,名,栖息地,3,232
5689,一時期,いちじき,名,一度，一段时期,3,232
5690,営巣地,えいそうち,名,筑巢地，筑巢区域，营巢区域,3,232
5691,監視,かんし,名,观察，监视,3,232
5692,保護,ほご,名,保护,3,232
5693,取り組む,とりくむ,动1,致力于，埋头于,3,232
5694,陝西トキ救護飼養センター,せんせいトキきゅうごしようセンター,专,陕西朱鹮救护饲养中心,3,232
5695,かたわら,かたわら,名,一面，一边；旁边,3,232
5696,飼育する,しいくする,动3,饲养,3,232
5697,啓発,けいはつ,名,启发，启示,3,232
5698,こうした,こうした,连,这样的，如此的,3,232
5699,支援,しえん,名,援助，支援,3,232
5700,中国トキ保護支援基金,ちゅうごくトキほごしえんききん,专,中国朱鹮救护援助基金,3,232
5701,募る,つのる,动1,募集，征募，招募,3,232
5702,中国トキ保護観察団,ちゅうごくトキほごかんさつだん,专,中国朱鹮救护考察团,3,232
5703,派遣する,はけんする,动3,派遣,3,232
5704,観察,かんさつ,名,观察,3,232
5705,深める,ふかめる,动2,加深，深化,3,232
5706,時点,じてん,名,时候，时间,3,232
5707,佐渡島,さどがしま,专,佐渡岛,3,232
5708,佐渡トキ保護センター,さどトキほごセンター,专,佐渡朱鹮保护中心,3,232
5709,試みる,こころみる,动2,尝试，试验,3,232
5710,懸命,けんめい,名,拼命，竭尽全力,3,232
5711,救い,すくい,名,援助，救援，搭救；挽救,3,232
5712,差し伸べる,さしのべる,动2,伸出,3,232
5713,江沢民,こうたくみん,专,江泽民,3,232
5714,際する,さいする,动3,正值，正当,3,232
5715,贈呈,ぞうてい,名,赠送,3,232
5716,雄,おす,名,雄，雄性,3,232
5717,友友,ヨウヨウ,专,友友,3,232
